Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
896452917955149824,Tweet @realDonaldTrump &amp; tell him how you think he could #BeKind and be a better leader. #ThisIsNotUS #BeKind #Charlottesville #POTUS https://t.co/9tewk6rccf,Lady Gaga,ladygaga,2017-08-12T19:26:45.000Z,Sat Aug 12 19:26:45 +0000 2017,16575,5927,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,5,1,photo,https://pbs.twimg.com/media/DHDXLBeUQAAQTLJ.jpg,,,
896451253076500480,". @realDonaldTrump too afraid to do the right thing cuz you will lose votes? Doesn't matter, younger generation has the answer to #BeKind.",Lady Gaga,ladygaga,2017-08-12T19:20:08.000Z,Sat Aug 12 19:20:08 +0000 2017,36601,11148,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,
896450448780959744,"I know we are not created to hate each other, but to help &amp; love. Use hashtag #BeKind #ThisIsNotUS to tweet positive messages. #Charlotte",Lady Gaga,ladygaga,2017-08-12T19:16:56.000Z,Sat Aug 12 19:16:56 +0000 2017,20675,6776,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,,,,
896449416013332481,I pray a true leader will rise to expel hatred from America. This is not US! This is Anti-American #ThisIsNotUS #Charlottesville #BeKind,Lady Gaga,ladygaga,2017-08-12T19:12:50.000Z,Sat Aug 12 19:12:50 +0000 2017,39901,12861,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,,,,
896446786570567681,🖤🤘 Mother Monster here witnessing legendary fans 🐾you're unlike any others #Monsters https://t.co/7ZOsGuZyfp,Lady Gaga,ladygaga,2017-08-12T19:02:23.000Z,Sat Aug 12 19:02:23 +0000 2017,13950,2956,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/harrysjoanne/status/893895764300242947 ,1,0,,,,,
896444141751615488,Whoever made this compilation of all my opening silhouette from all my tours. WOW!!! 💛💜💛💜#joanneworldtour https://t.co/YL2hPIkma7,Lady Gaga,ladygaga,2017-08-12T18:51:53.000Z,Sat Aug 12 18:51:53 +0000 2017,28798,8962,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/DHDPMC0XkAE7rE7.jpg,,,
896202021535047680,"Now that's what I call leadership. 
❤️💛💙💚💜🖤💔

⚡️ “Navy secretary openly disagrees with transgender military ban”

https://t.co/KVUfOyDz7b",Lady Gaga,ladygaga,2017-08-12T02:49:47.000Z,Sat Aug 12 02:49:47 +0000 2017,14869,3621,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/i/moments/896108064251695104 ,0,0,,,,,
896194963582492673,I WOULD COME TO YOUR SHOWS BUT IM PLAYING ACROSS THE STREET @ sametime WHY IS THIS HAPPENING @cher @britneyspears 💄🎤💎#Vegas #JoanneWorldTour,Lady Gaga,ladygaga,2017-08-12T02:21:44.000Z,Sat Aug 12 02:21:44 +0000 2017,20740,5569,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,2,,,,,
896194001967108096,STUNNING REMAKE. Somebody loves John Wayne. 🖤 https://t.co/bwxypBndOu,Lady Gaga,ladygaga,2017-08-12T02:17:55.000Z,Sat Aug 12 02:17:55 +0000 2017,14768,2518,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/taylorann325/status/896110855871356929 ,0,0,,,,,
895805911880523776,Can't replicate the magic of a venue like The Forum. Like a womb for live music. https://t.co/RjA6jhqx1I,Lady Gaga,ladygaga,2017-08-11T00:35:47.000Z,Fri Aug 11 00:35:47 +0000 2017,13459,3017,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/theforum/status/895547776653705216 ,0,0,,,,,
895804183894306816,"One of my best buddies and collaborators❤️incredible talent

https://t.co/Cn8fpRDZIO",Lady Gaga,ladygaga,2017-08-11T00:28:55.000Z,Fri Aug 11 00:28:55 +0000 2017,6764,1583,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://www.facebook.com/lukasnelsonofficial/videos/10154957227953590/ ,0,0,,,,,
895549467574779905,"""I might not be flawless but you know I've gotta diamond heart."" Xoxo, Joanne https://t.co/iWrqhPxXUe",Lady Gaga,ladygaga,2017-08-10T07:36:46.000Z,Thu Aug 10 07:36:46 +0000 2017,21488,5086,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/gagamonster96/status/895499064355192832 ,0,0,,,,,
895479496895221760,Ready for lift off in 5...4.....3....2......🐾🎤🔥 https://t.co/Gj4cPrmnEt,Lady Gaga,ladygaga,2017-08-10T02:58:43.000Z,Thu Aug 10 02:58:43 +0000 2017,15536,3894,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/joanneworldtour/status/895143683338756097 ,0,0,,,,,
895036693002113024,RT @BTWFoundation : We're talking about why kindness matters! Tune in here: https://t.co/MT2DX08Cvp https://t.co/RTO1T1cq3E,Lady Gaga,ladygaga,2017-08-08T21:39:11.000Z,Tue Aug 08 21:39:11 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.facebook.com/bornthiswayfoundation/videos/vb.232186683508474/1505012689559194 https://twitter.com/BTWFoundation/status/895030635315814402 ,0,0,,,,,
894957065910628352,https://t.co/YFgg0jFmzl,Lady Gaga,ladygaga,2017-08-08T16:22:46.000Z,Tue Aug 08 16:22:46 +0000 2017,5668,1445,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://mobile.twitter.com/btwfoundation/status/894953510474702848 ,0,0,,,,,
894947769340764160,My mom is going to be on Good Day LA up next for @btwfoundation!,Lady Gaga,ladygaga,2017-08-08T15:45:50.000Z,Tue Aug 08 15:45:50 +0000 2017,12779,2322,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
894936518678241280,"JOANNE WORLD TOUR
Film by Lobster Eye https://t.co/VBsOOG6NX8",Lady Gaga,ladygaga,2017-08-08T15:01:07.000Z,Tue Aug 08 15:01:07 +0000 2017,32449,12944,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/894931193271115776/pl/Tetg6bOjoTwsqWph.m3u8,,,
894093976050950144,"Oops almost lost my 🎩 to a 🔥xoxo, Joanne &amp; JOHN WAYNE https://t.co/gQmtvgTLk9",Lady Gaga,ladygaga,2017-08-06T07:13:10.000Z,Sun Aug 06 07:13:10 +0000 2017,17755,4261,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/gagamediadotnet/status/894056955362324482 ,0,0,,,,,
894032613324726272,I don't even know what to say https://t.co/L4Bfe3A5WH,Lady Gaga,ladygaga,2017-08-06T03:09:19.000Z,Sun Aug 06 03:09:19 +0000 2017,20106,4646,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/caioalan4/status/894032299226013700 ,0,0,,,,,
894009386070188033,"Happy birthday @elvisduran! 🎂 🎉 💝 xoxo, Gaga",Lady Gaga,ladygaga,2017-08-06T01:37:02.000Z,Sun Aug 06 01:37:02 +0000 2017,13696,1957,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
893561802092535808,@ashleyautumnxo I didn't want to take it from u I hope you wear it forever ❤️🐾up!,Lady Gaga,ladygaga,2017-08-04T19:58:29.000Z,Fri Aug 04 19:58:29 +0000 2017,1534,574,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
893559192895848449,Love these fan sketches of tour fashion! #JoanneWorldTour https://t.co/C0RmeS62Ob,Lady Gaga,ladygaga,2017-08-04T19:48:07.000Z,Fri Aug 04 19:48:07 +0000 2017,14065,3354,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/juniorcabreja9/status/893554538145341441 ,1,0,,,,,
893366104269180929,Such a sweet sentiment 🔥❤️ https://t.co/Ym3LMYT5JN,Lady Gaga,ladygaga,2017-08-04T07:00:51.000Z,Fri Aug 04 07:00:51 +0000 2017,16374,3605,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/antpats2/status/893365833719627776 ,0,0,,,,,
893363757140901888,RT @gagamonster96 : I'M STRUNG OUT ON JOHN WAYNE. #JoanneWorldTour https://t.co/Ln66uJZwCq,Lady Gaga,ladygaga,2017-08-04T06:51:32.000Z,Fri Aug 04 06:51:32 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,animated_gif,https://video.twimg.com/tweet_video/DGVr7IDUIAADCWF.mp4,,,
893279162022207488,Still in glam 1 hr 15 before show 🖤🎤💎 #JoanneWorldTour keep ciggys and eyeliner and hair dye next to my bible songbook piano and guitar https://t.co/Cu4gNfzF9v,Lady Gaga,ladygaga,2017-08-04T01:15:23.000Z,Fri Aug 04 01:15:23 +0000 2017,24218,5438,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/DGWQpokVYAI8Q9o.jpg,,,
893252932690255872,NOW THATS A MONSTER 🐾🎤💎 https://t.co/gQRzdXi5Cp,Lady Gaga,ladygaga,2017-08-03T23:31:09.000Z,Thu Aug 03 23:31:09 +0000 2017,22358,3424,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/istandwithgaga/status/893242006629216256 ,0,0,,,,,
893210734028632069,"RT @ashleyautumnxo : ""HERE WE GO!"" #AYO
Gaga road tripping with my Baby girl! We are coming for you @ladygaga #JoanneWorldTour #YEG #BabyGaga #roadtrip https://t.co/TNgPhcE8Z0",Lady Gaga,ladygaga,2017-08-03T20:43:28.000Z,Thu Aug 03 20:43:28 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,5,1,photo,https://pbs.twimg.com/media/DGU-P93VwAAlJ04.jpg,,,
892953227326406656,I can't express to you the joy it brought me to be reunited w/ monsters &amp; fans. The room was filled with love &amp; fun. 🖤🐾🎤💄 #JoanneWorldTour https://t.co/OU1EUvPmXp,Lady Gaga,ladygaga,2017-08-03T03:40:14.000Z,Thu Aug 03 03:40:14 +0000 2017,22164,6026,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/ongjengkay/status/892632354149195776 ,1,0,,,,,
892592115292688384,I AM SO NERVOUS ITS SO PACKED I JUST LOOKED *calm down joanne*🙏 #joanneworldtour SOLD OUT ❤️❤️❤️❤️❤️🐾🐾🐾🐾,Lady Gaga,ladygaga,2017-08-02T03:45:18.000Z,Wed Aug 02 03:45:18 +0000 2017,44248,10360,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,
892490746233724932,Thank u @Twitter for celebrating with us! #JOANNEworldtour https://t.co/or1F0k0ESJ,Lady Gaga,ladygaga,2017-08-01T21:02:30.000Z,Tue Aug 01 21:02:30 +0000 2017,15754,5078,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/twittermusic/status/892473234729213952 ,1,1,,,,,
892450999587229697,"Baby's crazy, Strung out on that John Wayne 💔🎤🐾 #JoanneWorldTour Countdown. 9 hrs. https://t.co/9o9Fr4Gmbt",Lady Gaga,ladygaga,2017-08-01T18:24:33.000Z,Tue Aug 01 18:24:33 +0000 2017,35063,9136,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/DGKfcTTXoAEyCEJ.jpg,,,
892449095591358468,ITS TODAY! Hours &amp; hours of hard work &amp; planning for you. Put your f*cking paws &amp; hands in the air #JoanneWorldTour &amp; #Monsters reuniting 🖤,Lady Gaga,ladygaga,2017-08-01T18:16:59.000Z,Tue Aug 01 18:16:59 +0000 2017,28686,9853,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,,,,,
892119271056089088,#JOANNEworldtour TOMORROW! https://t.co/JQch1cbqw9,Lady Gaga,ladygaga,2017-07-31T20:26:23.000Z,Mon Jul 31 20:26:23 +0000 2017,20715,6993,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,video,https://video.twimg.com/ext_tw_video/892119236906110976/pu/vid/480x480/9tWkGm7uG8cGu9m4.mp4,,,
891858942732648448,2 DAYS / #JOANNEworldtour https://t.co/PNO6u6DlHm,Lady Gaga,ladygaga,2017-07-31T03:11:56.000Z,Mon Jul 31 03:11:56 +0000 2017,20595,6621,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,video,https://video.twimg.com/ext_tw_video/891858707843170305/pu/vid/480x480/Fb0bwjhEgRrhykuS.mp4,,,
891430355814699008,LADY GAGA JOANNE WORLD TOUR starts in 3 days #JOANNEworldtour #JOANNE https://t.co/qh4cQSMlmF,Lady Gaga,ladygaga,2017-07-29T22:48:53.000Z,Sat Jul 29 22:48:53 +0000 2017,18930,6796,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,video,https://video.twimg.com/ext_tw_video/891430336730611712/pu/vid/720x720/_sjD3FS_YaWUV769.mp4,,,
891427406178897921,JOANNE WORLD TOUR @fredericaspiras hair @sarahtannomakeup makeup 💄 💎 3 days #joanneworldtour #Joanne https://t.co/KyRdWG6W7B,Lady Gaga,ladygaga,2017-07-29T22:37:10.000Z,Sat Jul 29 22:37:10 +0000 2017,31179,8063,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,1,photo,https://pbs.twimg.com/media/DF78fgnVwAEawLk.jpg,,,
890703096090836993,"Kindness, friends, &amp; resources matter to youth &amp; @BTWFoundation's research shows it. Read the #KindCommunitiesSurvey https://t.co/ss8LqdlEys",Lady Gaga,ladygaga,2017-07-27T22:39:01.000Z,Thu Jul 27 22:39:01 +0000 2017,8467,2574,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://bit.ly/2uFEw0m ,1,1,,,,,
890657561816424452,"RT @PeterAlexander : NEW: Chairman of Joint Chiefs tells U-S military ""no modifications"" to current transgender policy until implementation guidance given. https://t.co/BRO9QnoG2p",Lady Gaga,ladygaga,2017-07-27T19:38:05.000Z,Thu Jul 27 19:38:05 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/DFwCUcBXkAAt3dV.jpg,,,
890332297966366721,Within the Trans Community are many also who are strong &amp; brave.  They should be able to serve if they wish. To have honor if they do @POTUS,Lady Gaga,ladygaga,2017-07-26T22:05:36.000Z,Wed Jul 26 22:05:36 +0000 2017,32308,10325,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
890325967595606017,". @POTUS Sincerely, did you know of the group you singled out today, 45% of them ages (18 to 24) have attempted suicide already?",Lady Gaga,ladygaga,2017-07-26T21:40:26.000Z,Wed Jul 26 21:40:26 +0000 2017,38365,13284,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
890322935898140672,Many of these young people are transgender &amp; suffer daily from the exact types of social isolation &amp; targeting ur message encourages @POTUS,Lady Gaga,ladygaga,2017-07-26T21:28:23.000Z,Wed Jul 26 21:28:23 +0000 2017,34432,11136,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
890320370259177473,".@Potus Research says at least 1/2 of High School, University Students, &amp; Employed Young People rarely/never discuss mental issues w/ anyone",Lady Gaga,ladygaga,2017-07-26T21:18:12.000Z,Wed Jul 26 21:18:12 +0000 2017,20658,6872,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
890318373007052800,The message you have just sent has endangered the lives of people all over the United States and overseas bravely serving our nation @POTUS,Lady Gaga,ladygaga,2017-07-26T21:10:16.000Z,Wed Jul 26 21:10:16 +0000 2017,41089,13398,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
890255217744384000,I love &amp; respect this man he is the definition of a rockstar. #Joanne I could listen to him play guitar for hours. https://t.co/KHcbsfBrcd,Lady Gaga,ladygaga,2017-07-26T16:59:18.000Z,Wed Jul 26 16:59:18 +0000 2017,8624,2191,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://www.ultimate-guitar.com/news/general_music_news/qotsas_homme_what_i_learned_from_lady_gaga_working_on_her_new_album.html ,1,0,,,,,
889888632064143361,@LadyGothGaga 🙏,Lady Gaga,ladygaga,2017-07-25T16:42:37.000Z,Tue Jul 25 16:42:37 +0000 2017,1329,435,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
889884326652989442,@NicoSlaysYou so fun!! I'm so lucky this is my passion and also the passion of everyone around me. It's palpable in the room!,Lady Gaga,ladygaga,2017-07-25T16:25:31.000Z,Tue Jul 25 16:25:31 +0000 2017,2440,883,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,
889883926688387072,@antpats2 🤤☠️,Lady Gaga,ladygaga,2017-07-25T16:23:56.000Z,Tue Jul 25 16:23:56 +0000 2017,1507,556,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
889882248815816705,Thank you. I can't wait for the Tour! HERE WEEEE GOOO....😍#JoanneWorldTour https://t.co/Hvux0uoqes,Lady Gaga,ladygaga,2017-07-25T16:17:15.000Z,Tue Jul 25 16:17:15 +0000 2017,12807,3517,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/futuristicgaga/status/889864885114478593 ,1,0,,,,,
889570166375407619,We are devasted by this news. We pray for his family and friends and for those everywhere who suffer in their minds. https://t.co/ddtu7JgPq8,Lady Gaga,ladygaga,2017-07-24T19:37:09.000Z,Mon Jul 24 19:37:09 +0000 2017,20880,5139,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/btwfoundation/status/889494162319519744 ,0,0,,,,,
889238504668106752,"We all miss you and your voice Amy. ❤️
Good time to remember to treat people that we love with dignity and respect. What a talent. https://t.co/DM3NIZigPJ",Lady Gaga,ladygaga,2017-07-23T21:39:15.000Z,Sun Jul 23 21:39:15 +0000 2017,115302,39377,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/DFc1sweXcAQSBY8.jpg,,,
887738491207012352,Go mom! ❤️and go @Mattel and @BTWFoundation in this #KindnessChat https://t.co/4MQ7ZEe15C,Lady Gaga,ladygaga,2017-07-19T18:18:44.000Z,Wed Jul 19 18:18:44 +0000 2017,8019,2005,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/momgerm/status/887737947050606592 ,1,2,,,,,
887738021734305792,RT @BTWFoundation : Next #KindnessChat Q: Are there any types of play that help elicit kind behavior in children? @Mattel + @momgerm ❤️,Lady Gaga,ladygaga,2017-07-19T18:16:52.000Z,Wed Jul 19 18:16:52 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,2,,,,,
885579835086520320,@ObserverOfGaga I love you 🤗,Lady Gaga,ladygaga,2017-07-13T19:21:00.000Z,Thu Jul 13 19:21:00 +0000 2017,2408,823,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
885577560515526656,I'm so proud of Haus of Gaga &amp; the entire #SBHalftime team! We're so grateful to be nominated for 6 @TheEmmys the most ever! Thank you!!❤️🏈 https://t.co/ftMEquHu2n,Lady Gaga,ladygaga,2017-07-13T19:11:58.000Z,Thu Jul 13 19:11:58 +0000 2017,31619,9206,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,photo,https://pbs.twimg.com/media/DEo0F94UMAAzdCH.jpg,,,
883465497429200897,See u at the dive bar next week Monsters! @BudLight #DiveBarTour https://t.co/oYbjd0fYQ0,Lady Gaga,ladygaga,2017-07-07T23:19:23.000Z,Fri Jul 07 23:19:23 +0000 2017,28756,6003,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,photo,https://pbs.twimg.com/media/DEKzL3AVYAAT-0T.jpg,,,
880901978267688960,I love you Yoko you and Sean are so special to me ❤️thank you for changing the world!! All the time!!! https://t.co/BQ9lVUnS0V,Lady Gaga,ladygaga,2017-06-30T21:32:52.000Z,Fri Jun 30 21:32:52 +0000 2017,16669,3798,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/yokoono/status/880734743049981953 ,0,0,,,,,
880413889732648960,The #DiveBarTour was so much fun I had to make one more stop before the #JOANNEWorldTour. See you at a secret location on 7/13! 🍻 @BudLight https://t.co/30hycqpKCa,Lady Gaga,ladygaga,2017-06-29T13:13:23.000Z,Thu Jun 29 13:13:23 +0000 2017,13204,4683,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,1,animated_gif,https://video.twimg.com/tweet_video/DDfbOy7XcAAyNWz.mp4,,,
880186343313113088,#JOANNEWorldTour soon… but first... 🍻👀 https://t.co/YVCI7cOqO8,Lady Gaga,ladygaga,2017-06-28T22:09:11.000Z,Wed Jun 28 22:09:11 +0000 2017,24075,7805,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/DDcMz-OV0AA2kwq.jpg,,,
880132295126011904,Giving away a special scholarship + tickets to come see me at the #JOANNEWorldTour stop in Vegas too 😊 https://t.co/oJC9rJ8PrU @Staples,Lady Gaga,ladygaga,2017-06-28T18:34:25.000Z,Wed Jun 28 18:34:25 +0000 2017,7016,2166,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,http://staplesforstudents.org ,1,1,,,,,
880131856561090560,".@BTWFoundation, @Staples, @DonorsChoose and I are supporting education nationwide! 📓 ✏️ #StaplesForStudents https://t.co/eUohh4a1Rs",Lady Gaga,ladygaga,2017-06-28T18:32:41.000Z,Wed Jun 28 18:32:41 +0000 2017,7281,2608,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://youtu.be/ZFIlPub745A ,1,3,,,,,
879417931964305408,"Happy Birthday sweetie pie, I have a pile of Mochi waiting for you 🍡😊🎂🎊 https://t.co/AdxTmLVq82",Lady Gaga,ladygaga,2017-06-26T19:15:48.000Z,Mon Jun 26 19:15:48 +0000 2017,32022,8603,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/lgviews/status/879350766712086528 ,0,0,,,,,
875920018835349504,#AStarIsBorn crew and friends ❤️ https://t.co/npOnN0iKW2,Lady Gaga,ladygaga,2017-06-17T03:36:20.000Z,Sat Jun 17 03:36:20 +0000 2017,11956,2860,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/istandwithgaga/status/875904945807085569 ,1,0,,,,,
875916359938392065,"RT @Starbucks : 👉 You got this.

Each drink sold from the #CupsOfKindness collection benefits @BTWFoundation. 
6/13-6/19. 💚💖💜💗 https://t.co/gGmeSCd206",Lady Gaga,ladygaga,2017-06-17T03:21:48.000Z,Sat Jun 17 03:21:48 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,photo,https://pbs.twimg.com/media/DCenu3OUMAAFJ8n.jpg,,,
874712613132746752,RT @BTWFoundation : Thanks @starbucksprtnrs for letting our team brew up some #CupsOfKindness today! https://t.co/ad9ZjpN8qP,Lady Gaga,ladygaga,2017-06-13T19:38:33.000Z,Tue Jun 13 19:38:33 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,photo,https://pbs.twimg.com/media/DCNU5ThVwAAsxUg.jpg,,,
874380225672429568,#ChannelKindness is a platform within @BTWFoundation feat. stories of kindness documented by youth all over the country.🇺🇸🌞🌼#CupsOfKindness,Lady Gaga,ladygaga,2017-06-12T21:37:45.000Z,Mon Jun 12 21:37:45 +0000 2017,7989,2441,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,1,,,,,
874379187473104896,I'm so excited to launch #CupsOfKindness with @Starbucks 2morrow. I'm so grateful 25 cents per cup goes to @BTWFoundation &amp; #ChannelKindess,Lady Gaga,ladygaga,2017-06-12T21:33:38.000Z,Mon Jun 12 21:33:38 +0000 2017,11238,3368,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,2,,,,,
874353001397342208,"RT @Starbucks : Help us and Lady Gaga support Born This Way Foundation—the #CupsOfKindness collection—tomorrow.

https://t.co/bKiZf017Xw https://t.co/DfokhFynZa",Lady Gaga,ladygaga,2017-06-12T19:49:34.000Z,Mon Jun 12 19:49:34 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://sbux.co/kindness ,1,0,photo,https://pbs.twimg.com/media/DCH2HfAUQAIp35T.jpg,,,
874322936735309825,"RT @BTWFoundation : Our co-founder @ladygaga is taking over @Starbucks this week. Starting tomorrow, order #CupsOfKindness to support @BTWFoundation! https://t.co/4kUMa6b5Bi",Lady Gaga,ladygaga,2017-06-12T17:50:06.000Z,Mon Jun 12 17:50:06 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,3,photo,https://pbs.twimg.com/media/DCIDfalXkAEsUUO.jpg,,,
